TABLE_NAME,COLUMN_NAME
RRR13,Project
WTQ17,DocEntry
WTQ17,LineNum
WTQ17,LogInstanc
WTQ17,ObjectType
WTQ17,ImpDocType
WTQ17,ImpDocNum
WTQ17,DateOfReg
WTQ17,CustClrDat
WTQ17,ConcActNum
WTQ17,AdditNum
WTQ17,AddItmDV
WTQ17,tpVTransp
WTQ17,DrawSReg
WTQ17,AddFrNavyA
WTQ17,TypeOfImp
WTQ17,nSeqAdic
CSV22,DocEntry
CSV22,LineNum
CSV22,StdCostNum
CSV22,Price
CSV22,Total
CSV22,ObjectType
CSV22,LogInstanc
PHA7,AbsEntry
PHA7,LineID
PHA7,StageID
PHA7,DOCNUM
PHA7,DocEntry
PHA7,LogInstanc
PHA7,Chargeable
PHA7,Charged
PHA7,EncryptIV
RRR28,DocEntry
RRR28,LineNum
RRR28,ChildNum
RRR28,TrackingNt
RRR28,TrackiNtLn
RRR28,Quantity
RRR28,UnusedQty
RRR28,LogInstanc
RRR28,ObjType
RRR28,SubLineNum
OBOB,ObjectId
OBOB,TableName
OBOB,PrimaryKey
OBOB,TitleField
OBOB,DescField
OBOB,DeviceType
OBOB,UsedBy
ICD10,DocEntry
ICD10,LineNum
ICD10,ChildNum
ICD10,CounterNum
ICD10,UomQty
ICD10,InvtQty
ICD10,LogIns
VRW4,AbsEntry
VRW4,BPLId
SRA3,ActionCode
SRA3,RecipCode
SRA3,ObjType
SRA3,ObjCode
SRA3,Name
SRA3,SendInter
SRA3,SendEmail
SRA3,SendSMS
SRA3,Email
SRA3,Number
SRA3,AttachDAG
SRA3,AttachPDF
SRA3,AttachHTML
SRA3,AttachXML
SRA3,ShowResult
OSLP,SlpCode
OSLP,SlpName
OSLP,Memo
OSLP,Commission
OSLP,GroupCode
OSLP,Locked
OSLP,DataSource
OSLP,UserSign
OSLP,EmpID
OSLP,Active
OSLP,Telephone
OSLP,Mobil
OSLP,Fax
OSLP,Email
OSLP,DPPStatus
OSLP,EncryptIV
ASGP,AbsEntry
ASGP,ServiceGrp
ASGP,Descrip
ASGP,LogInstanc
ASGP,UserSign2
ASGP,UpdateDate
OWDD,WddCode
OWDD,WtmCode
OWDD,OwnerID
OWDD,DocEntry
OWDD,ObjType
OWDD,DocDate
OWDD,CurrStep
OWDD,Status
OWDD,Remarks
OWDD,UserSign
OWDD,CreateDate
OWDD,CreateTime
OWDD,IsDraft
OWDD,MaxReqr
OWDD,MaxRejReqr
OWDD,SrcDocEnt
OWDD,DraftType
OWDD,DraftEntry
OWDD,BFType
OWDD,ProcessID
OWDD,ProcesStat
OWDD,StpUpdated
OWTS,Id
OWTS,Owner
OWTS,OutputPar
OWTS,EndTime
OWTS,StartTime
OWTS,ProcDefId
OWTS,Name
OWTS,ExeId
OWTS,ProcInsId
OWTS,Desc
OWTS,InputPar
OWTS,DelReason
OWTS,Assignee
OWTS,LogInst
OWTS,LastUpdate
OWTS,Key
OWTS,B1Task
WTQ1,DocEntry
WTQ1,LineNum
WTQ1,TargetType
WTQ1,TrgetEntry
WTQ1,BaseRef
WTQ1,BaseType
WTQ1,BaseEntry
WTQ1,BaseLine
WTQ1,LineStatus
WTQ1,ItemCode
WTQ1,Dscription
WTQ1,Quantity
WTQ1,ShipDate
WTQ1,OpenQty
WTQ1,Price
WTQ1,Currency
WTQ1,Rate
WTQ1,DiscPrcnt
WTQ1,LineTotal
WTQ1,TotalFrgn
WTQ1,OpenSum
WTQ1,OpenSumFC
WTQ1,VendorNum
WTQ1,SerialNum
WTQ1,WhsCode
WTQ1,SlpCode
WTQ1,Commission
WTQ1,TreeType
WTQ1,AcctCode
WTQ1,TaxStatus
WTQ1,GrossBuyPr
WTQ1,PriceBefDi
WTQ1,DocDate
WTQ1,Flags
WTQ1,OpenCreQty
WTQ1,UseBaseUn
WTQ1,SubCatNum
WTQ1,BaseCard
WTQ1,TotalSumSy
WTQ1,OpenSumSys
WTQ1,InvntSttus
WTQ1,OcrCode
WTQ1,Project
WTQ1,CodeBars
WTQ1,VatPrcnt
WTQ1,VatGroup
WTQ1,PriceAfVAT
WTQ1,Height1
WTQ1,Hght1Unit
WTQ1,Height2
WTQ1,Hght2Unit
WTQ1,Width1
WTQ1,Wdth1Unit
WTQ1,Width2
WTQ1,Wdth2Unit
WTQ1,Length1
WTQ1,Len1Unit
WTQ1,length2
WTQ1,Len2Unit
WTQ1,Volume
WTQ1,VolUnit
WTQ1,Weight1
WTQ1,Wght1Unit
WTQ1,Weight2
WTQ1,Wght2Unit
WTQ1,Factor1
WTQ1,Factor2
WTQ1,Factor3
WTQ1,Factor4
WTQ1,PackQty
WTQ1,UpdInvntry
WTQ1,BaseDocNum
WTQ1,BaseAtCard
WTQ1,SWW
WTQ1,VatSum
WTQ1,VatSumFrgn
WTQ1,VatSumSy
WTQ1,FinncPriod
WTQ1,ObjType
WTQ1,LogInstanc
WTQ1,BlockNum
WTQ1,ImportLog
WTQ1,DedVatSum
WTQ1,DedVatSumF
WTQ1,DedVatSumS
WTQ1,IsAqcuistn
WTQ1,DistribSum
WTQ1,DstrbSumFC
WTQ1,DstrbSumSC
WTQ1,GrssProfit
WTQ1,GrssProfSC
WTQ1,GrssProfFC
WTQ1,VisOrder
WTQ1,INMPrice
WTQ1,PoTrgNum
WTQ1,PoTrgEntry
WTQ1,DropShip
WTQ1,PoLineNum
WTQ1,Address
WTQ1,TaxCode
WTQ1,TaxType
WTQ1,OrigItem
WTQ1,BackOrdr
WTQ1,FreeTxt
WTQ1,PickStatus
WTQ1,PickOty
WTQ1,PickIdNo
WTQ1,TrnsCode
WTQ1,VatAppld
WTQ1,VatAppldFC
WTQ1,VatAppldSC
WTQ1,BaseQty
WTQ1,BaseOpnQty
WTQ1,VatDscntPr
WTQ1,WtLiable
WTQ1,DeferrTax
WTQ1,EquVatPer
WTQ1,EquVatSum
WTQ1,EquVatSumF
WTQ1,EquVatSumS
WTQ1,LineVat
WTQ1,LineVatlF
WTQ1,LineVatS
WTQ1,unitMsr
WTQ1,NumPerMsr
WTQ1,CEECFlag
WTQ1,ToStock
WTQ1,ToDiff
WTQ1,ExciseAmt
WTQ1,TaxPerUnit
WTQ1,TotInclTax
WTQ1,CountryOrg
WTQ1,StckDstSum
WTQ1,ReleasQtty
WTQ1,LineType
WTQ1,TranType
WTQ1,Text
WTQ1,OwnerCode
WTQ1,StockPrice
WTQ1,ConsumeFCT
WTQ1,LstByDsSum
WTQ1,StckINMPr
WTQ1,LstBINMPr
WTQ1,StckDstFc
WTQ1,StckDstSc
WTQ1,LstByDsFc
WTQ1,LstByDsSc
WTQ1,StockSum
WTQ1,StockSumFc
WTQ1,StockSumSc
WTQ1,StckSumApp
WTQ1,StckAppFc
WTQ1,StckAppSc
WTQ1,ShipToCode
WTQ1,ShipToDesc
WTQ1,StckAppD
WTQ1,StckAppDFC
WTQ1,StckAppDSC
WTQ1,BasePrice
WTQ1,GTotal
WTQ1,GTotalFC
WTQ1,GTotalSC
WTQ1,DistribExp
WTQ1,DescOW
WTQ1,DetailsOW
WTQ1,GrossBase
WTQ1,VatWoDpm
WTQ1,VatWoDpmFc
WTQ1,VatWoDpmSc
WTQ1,CFOPCode
WTQ1,CSTCode
WTQ1,Usage
WTQ1,TaxOnly
WTQ1,WtCalced
WTQ1,QtyToShip
WTQ1,DelivrdQty
WTQ1,OrderedQty
WTQ1,CogsOcrCod
WTQ1,CiOppLineN
WTQ1,CogsAcct
WTQ1,ChgAsmBoMW
WTQ1,ActDelDate
WTQ1,OcrCode2
WTQ1,OcrCode3
WTQ1,OcrCode4
WTQ1,OcrCode5
WTQ1,TaxDistSum
WTQ1,TaxDistSFC
WTQ1,TaxDistSSC
WTQ1,PostTax
WTQ1,Excisable
WTQ1,AssblValue
WTQ1,RG23APart1
WTQ1,RG23APart2
WTQ1,RG23CPart1
WTQ1,RG23CPart2
WTQ1,CogsOcrCo2
WTQ1,CogsOcrCo3
WTQ1,CogsOcrCo4
WTQ1,CogsOcrCo5
WTQ1,LnExcised
WTQ1,LocCode
WTQ1,StockValue
WTQ1,GPTtlBasPr
WTQ1,unitMsr2
WTQ1,NumPerMsr2
WTQ1,SpecPrice
WTQ1,CSTfIPI
WTQ1,CSTfPIS
WTQ1,CSTfCOFINS
WTQ1,ExLineNo
WTQ1,isSrvCall
WTQ1,PQTReqQty
WTQ1,PQTReqDate
WTQ1,PcDocType
WTQ1,PcQuantity
WTQ1,LinManClsd
WTQ1,VatGrpSrc
WTQ1,NoInvtryMv
WTQ1,ActBaseEnt
WTQ1,ActBaseLn
WTQ1,ActBaseNum
WTQ1,OpenRtnQty
WTQ1,AgrNo
WTQ1,AgrLnNum
WTQ1,CredOrigin
WTQ1,Surpluses
WTQ1,DefBreak
WTQ1,Shortages
WTQ1,UomEntry
WTQ1,UomEntry2
WTQ1,UomCode
WTQ1,UomCode2
WTQ1,FromWhsCod
WTQ1,NeedQty
WTQ1,PartRetire
WTQ1,RetireQty
WTQ1,RetireAPC
WTQ1,RetirAPCFC
WTQ1,RetirAPCSC
WTQ1,InvQty
WTQ1,OpenInvQty
WTQ1,EnSetCost
WTQ1,RetCost
WTQ1,Incoterms
WTQ1,TransMod
WTQ1,LineVendor
WTQ1,DistribIS
WTQ1,ISDistrb
WTQ1,ISDistrbFC
WTQ1,ISDistrbSC
WTQ1,IsByPrdct
WTQ1,ItemType
WTQ1,PriceEdit
WTQ1,PrntLnNum
WTQ1,LinePoPrss
WTQ1,FreeChrgBP
WTQ1,TaxRelev
WTQ1,LegalText
WTQ1,ThirdParty
WTQ1,LicTradNum
WTQ1,InvQtyOnly
WTQ1,UnencReasn
WTQ1,ShipFromCo
WTQ1,ShipFromDe
WTQ1,FisrtBin
WTQ1,AllocBinC
WTQ1,ExpType
WTQ1,ExpUUID
WTQ1,ExpOpType
WTQ1,DIOTNat
WTQ1,MYFtype
WTQ1,GPBefDisc
WTQ1,ReturnRsn
WTQ1,ReturnAct
WTQ1,StgSeqNum
WTQ1,StgEntry
WTQ1,StgDesc
WTQ1,ItmTaxType
WTQ1,SacEntry
WTQ1,NCMCode
WTQ1,HsnEntry
WTQ1,OriBAbsEnt
WTQ1,OriBLinNum
WTQ1,OriBDocTyp
WTQ1,IsPrscGood
WTQ1,IsCstmAct
WTQ1,EncryptIV
WTQ1,ExtTaxRate
WTQ1,ExtTaxSum
WTQ1,TaxAmtSrc
WTQ1,ExtTaxSumF
WTQ1,ExtTaxSumS
WTQ1,StdItemId
WTQ1,CommClass
WTQ1,VatExEntry
WTQ1,VatExLN
WTQ1,NatOfTrans
WTQ1,ISDtCryImp
WTQ1,ISDtRgnImp
WTQ1,ISOrCryExp
WTQ1,ISOrRgnExp
WTQ1,NVECode
WTQ1,PoNum
WTQ1,PoItmNum
WTQ1,IndEscala
WTQ1,CESTCode
WTQ1,CtrSealQty
WTQ1,CNJPMan
WTQ1,UFFiscBene
WTQ1,CUSplit
WTQ1,LegalTIMD
WTQ1,LegalTTCA
WTQ1,LegalTW
WTQ1,LegalTCD
WTQ1,RevCharge
WTQ1,ListNum
OBAT,AbsEntry
OBAT,FldAbs
OBAT,AttrValue
OBAT,DataSource
OBAT,UserSign
OBAT,Transfered
OBAT,Instance
OBAT,LogInstanc
OBAT,CreateDate
OBAT,UserSign2
OBAT,UpdateDate
OBAT,Deleted
AITB,ItmsGrpCod
AITB,ItmsGrpNam
AITB,Locked
AITB,DataSource
AITB,UserSign
AITB,BalInvntAc
AITB,SaleCostAc
AITB,TransferAc
AITB,RevenuesAc
AITB,VarianceAc
AITB,DecreasAc
AITB,IncreasAc
AITB,ReturnAc
AITB,ExpensesAc
AITB,EURevenuAc
AITB,EUExpensAc
AITB,FrRevenuAc
AITB,FrExpensAc
AITB,ExmptIncom
AITB,CycleCode
AITB,Alert
AITB,PriceDifAc
AITB,ExchangeAc
AITB,BalanceAcc
AITB,PurchaseAc
AITB,PAReturnAc
AITB,PurchOfsAc
AITB,ShpdGdsAct
AITB,VatRevAct
AITB,DecresGlAc
AITB,IncresGlAc
AITB,InvntSys
AITB,PlaningSys
AITB,PrcrmntMtd
AITB,OrdrIntrvl
AITB,OrdrMulti
AITB,MinOrdrQty
AITB,LeadTime
AITB,StokRvlAct
AITB,StkOffsAct
AITB,WipAcct
AITB,WipVarAcct
AITB,CostRvlAct
AITB,CstOffsAct
AITB,ExpClrAct
AITB,ExpOfstAct
AITB,Object
AITB,logInstanc
AITB,createDate
AITB,userSign2
AITB,updateDate
AITB,ARCMAct
AITB,ARCMFrnAct
AITB,ARCMEUAct
AITB,ARCMExpAct
AITB,APCMAct
AITB,APCMFrnAct
AITB,APCMEUAct
AITB,RevRetAct
AITB,ItemClass
AITB,OSvcCode
AITB,ISvcCode
AITB,ServiceGrp
AITB,NCMCode
AITB,MatType
AITB,MatGrp
AITB,ProductSrc
AITB,NegStckAct
AITB,StkInTnAct
AITB,PurBalAct
AITB,WhICenAct
AITB,WhOCenAct
AITB,WipOffset
AITB,StockOffst
AITB,UgpEntry
AITB,IUoMEntry
AITB,ToleranDay
AITB,RuleCode
AITB,CompoWH
AITB,FreeChrgSA
AITB,FreeChrgPU
AITB,RawMtrl
WTR27,DocEntry
WTR27,LineNum
WTR27,RelateType
WTR27,RelateLine
WTR27,GroupNum
WTR27,LineTotal
WTR27,LineTotalF
WTR27,LineTotalS
WTR27,InClassTyp
WTR27,InClassCat
WTR27,ExClassTyp
WTR27,ExClassCat
WTR27,VatCate
WTR27,NetValue
WTR27,NetValueFC
WTR27,NetValueSC
WTR27,VatAmount
WTR27,VatAmFC
WTR27,VatAmSC
WTR27,WtPercCat
WTR27,WtAmount
WTR27,WtAmountFC
WTR27,WtAmountSC
WTR27,ObjectType
WTR27,LogInstanc
WTR27,WtCategory
WTR27,VATClassTy
WTR27,VATClassCa
WTR27,EBVatExCau
DLN28,DocEntry
DLN28,LineNum
DLN28,ChildNum
DLN28,TrackingNt
DLN28,TrackiNtLn
DLN28,Quantity
DLN28,UnusedQty
DLN28,LogInstanc
DLN28,ObjType
DLN28,SubLineNum
DRF11,DocEntry
DRF11,LineNum
DRF11,LineSeq
DRF11,BaseAbs
DRF11,BaseType
DRF11,VatGroup
DRF11,VatPrcnt
DRF11,LineTotal
DRF11,TotalFrgn
DRF11,TotalSumSy
DRF11,VatSum
DRF11,VatSumFrgn
DRF11,VatSumSys
DRF11,ObjType
DRF11,LogInstanc
DRF11,IsAcq
DRF11,IsAllDrawn
DRF11,IsGross
DRF11,Gross
DRF11,GrossFc
DRF11,GrossSc
DRF11,ApplNet
DRF11,ApplNetFc
DRF11,ApplNetSc
DRF11,ApplVat
DRF11,ApplVatFc
DRF11,ApplVatSc
DRF11,BaseNet
DRF11,BaseNetFc
DRF11,BaseNetSc
DRF11,BaseVat
DRF11,BaseVatFc
DRF11,BaseVatSc
DRF11,BaseGross
DRF11,BaseGrossF
DRF11,BaseGrossS
DRF11,LineType
DRF11,DctSum
DRF11,DctSumFc
DRF11,DctSumSc
DRF11,EqSum
DRF11,EqSumFc
DRF11,EqSumSc
DRF11,ApplDct
DRF11,ApplDctFc
DRF11,ApplDctSc
DRF11,ApplEq
DRF11,ApplEqFc
DRF11,ApplEqSc
DRF11,BaseDct
DRF11,BaseDctFc
DRF11,BaseDctSc
DRF11,BaseEq
DRF11,BaseEqFc
DRF11,BaseEqSc
DRF11,TaxCode
DRF11,ApplGross
DRF11,ApplGrossF
DRF11,ApplGrossS
DRF11,TaxAdjust
DRF11,RvsChrgSum
DRF11,RvsChrgFc
DRF11,RvsChrgSc
DRF11,BasRvsChrg
DRF11,BasRvsFc
DRF11,BasRvsSc
DRF11,ApplRvs
DRF11,ApplRvsFc
DRF11,ApplRvsSc
DRF11,IsCstmAct
AHE1,empID
AHE1,line
AHE1,fromDate
AHE1,toDate
AHE1,reason
AHE1,approvedBy
AHE1,cnfrmrNum
AHE1,LogInstanc
AHE1,type
AHE1,EncryptIV
RDOC,DocCode
RDOC,DocName
RDOC,Author
RDOC,Notes
RDOC,Width
RDOC,Height
RDOC,LMargin
RDOC,RMargin
RDOC,TMargin
RDOC,BMargin
RDOC,CanChange
RDOC,PaperSize
RDOC,Oreint
RDOC,GridSize
RDOC,GridType
RDOC,ShowGrid
RDOC,SnapGrid
RDOC,Picture
RDOC,TypeCode
RDOC,FrgnReport
RDOC,CanSort
RDOC,LeaderCode
RDOC,FollowCode
RDOC,SwapOnScrn
RDOC,ScreenFont
RDOC,ScrFOffset
RDOC,SwpInEmail
RDOC,EmailFont
RDOC,EmFOffset
RDOC,QString
RDOC,QType
RDOC,Language
RDOC,RobjCode
RDOC,ExtName
RDOC,ExtOnErr
RDOC,NumRepArs
RDOC,AlgnFooter
RDOC,TimeFormat
RDOC,DateFormat
RDOC,DateSep
RDOC,DecSep
RDOC,ThousSep
RDOC,Printer
RDOC,NumLayPage
RDOC,NumCopy
RDOC,GbiSupport
RDOC,Use1stPrtr
RDOC,Prtr1st
RDOC,Shading
RDOC,Template
RDOC,Category
RDOC,CreateDate
RDOC,UpdateDate
RDOC,UserSign
RDOC,UserSign2
RDOC,Status
RDOC,B1Version
RDOC,CRVersion
RDOC,Local
RDOC,UseSysPref
RDOC,ForMobile
RDOC,TypeDetail
RDOC,IsIMCE
RDOC,CsUrl
RDOC,RptHash
ODRC,DmcId
ODRC,DmcAlias
ODRC,Active
ODRC,Priority
ODRC,LogInstanc
ODRC,UpdateDate
ODRC,UserSign
ODRC,UserSign2
ODRC,AdvRulCol
AFA1,DocEntry
AFA1,LineNum
AFA1,ItemCode
AFA1,AcctCode
AFA1,Quantity
AFA1,LineTotal
AFA1,TotalFrgn
AFA1,TotalSys
AFA1,DprArea
AFA1,Remarks
AFA1,LogInstanc
AFA1,NewItemCod
AFA1,Partial
AFA1,APC
AFA1,NewAstCls
AFA1,ObjType
AFA1,TransType
AFA1,OcrCode
AFA1,OcrCode2
AFA1,OcrCode3
AFA1,OcrCode4
AFA1,OcrCode5
AFA1,Project
FTR2,DocEntry
FTR2,LineNum
FTR2,DprArea
FTR2,JrnlMemo
FTR2,ObjType
FTR2,LogInstanc
FTR2,TransNum
FTR2,JrnlMemo1
FTR2,TransNum1
OTSM,AbsEntry
OTSM,Descript
ACRB,AbsEntry
ACRB,CardCode
ACRB,BankCode
ACRB,Country
ACRB,Account
ACRB,Branch
ACRB,Street
ACRB,Block
ACRB,ZipCode
ACRB,City
ACRB,County
ACRB,State
ACRB,ControlKey
ACRB,UsrNumber1
ACRB,UsrNumber2
ACRB,UsrNumber3
ACRB,UsrNumber4
ACRB,IBAN
ACRB,LogInstanc
ACRB,Building
ACRB,AliasName
ACRB,AcctType
ACRB,BankKey
ACRB,BIK
ACRB,AcctName
ACRB,CorresAcct
ACRB,Phone
ACRB,Fax
ACRB,ISRType
ACRB,ISRBillerI
ACRB,CustIdNum
ACRB,AddrType
ACRB,StreetNo
ACRB,SwiftNum
ACRB,ABARoutNum
ACRB,MandateID
ACRB,SignDate
ACRB,PWZAbsEntr
ACRB,BranchChk
ACRB,MandatDate
ACRB,SeqType
ACRB,ActType
ACRB,IsPrenot
ACRB,EnAccount
ACRB,EnIBAN
ACRB,EncryptIV
OWKO,OrderNum
OWKO,Status
OWKO,Canceled
OWKO,OrderDate
OWKO,ProdctDate
OWKO,ExpFinishD
OWKO,FinishDate
OWKO,FinishUser
OWKO,CardCode
OWKO,CustomName
OWKO,NumInCustm
OWKO,TotalOrder
OWKO,TotalCurr
OWKO,DocTime
OWKO,Memo
OWKO,SerialNum
OWKO,CntctCode
OWKO,UpdateDate
OWKO,CreateDate
OWKO,Transfered
OWKO,Instance
OWKO,Series
OWKO,ActWorkCod
OWKO,ActWorkSum
OWKO,JrnlMemo
OWKO,DataSource
OWKO,ObjType
OWKO,UserSign
OWKO,PriceList
OWKO,FinncPriod
OWKO,SysRate
CSV7,DocEntry
CSV7,PackageNum
CSV7,PackageTyp
CSV7,Weight
CSV7,WeightUnit
CSV7,ObjType
CSV7,LogInstanc
CSV7,EncryptIV
OFAT,ID
OFAT,USER_ID
OFAT,OFUSERNAME
OFAT,AUTH_TOKEN
OFAT,ID_TOKEN
RIN11,DocEntry
RIN11,LineNum
RIN11,LineSeq
RIN11,BaseAbs
RIN11,BaseType
RIN11,VatGroup
RIN11,VatPrcnt
RIN11,LineTotal
RIN11,TotalFrgn
RIN11,TotalSumSy
RIN11,VatSum
RIN11,VatSumFrgn
RIN11,VatSumSys
RIN11,ObjType
RIN11,LogInstanc
RIN11,IsAcq
RIN11,IsAllDrawn
RIN11,IsGross
RIN11,Gross
RIN11,GrossFc
RIN11,GrossSc
RIN11,ApplNet
RIN11,ApplNetFc
RIN11,ApplNetSc
RIN11,ApplVat
RIN11,ApplVatFc
RIN11,ApplVatSc
RIN11,BaseNet
RIN11,BaseNetFc
RIN11,BaseNetSc
RIN11,BaseVat
RIN11,BaseVatFc
RIN11,BaseVatSc
RIN11,BaseGross
RIN11,BaseGrossF
RIN11,BaseGrossS
RIN11,LineType
RIN11,DctSum
RIN11,DctSumFc
RIN11,DctSumSc
RIN11,EqSum
RIN11,EqSumFc
RIN11,EqSumSc
RIN11,ApplDct
RIN11,ApplDctFc
RIN11,ApplDctSc
RIN11,ApplEq
RIN11,ApplEqFc
RIN11,ApplEqSc
RIN11,BaseDct
RIN11,BaseDctFc
RIN11,BaseDctSc
RIN11,BaseEq
RIN11,BaseEqFc
RIN11,BaseEqSc
RIN11,TaxCode
RIN11,ApplGross
RIN11,ApplGrossF
RIN11,ApplGrossS
RIN11,TaxAdjust
RIN11,RvsChrgSum
RIN11,RvsChrgFc
RIN11,RvsChrgSc
RIN11,BasRvsChrg
RIN11,BasRvsFc
RIN11,BasRvsSc
RIN11,ApplRvs
RIN11,ApplRvsFc
RIN11,ApplRvsSc
RIN11,IsCstmAct
IGE9,DocEntry
IGE9,LineNum
IGE9,BaseAbs
IGE9,BaseLine
IGE9,TargetBase
IGE9,ObjType
IGE9,DrawnSum
IGE9,DrawnSumFc
IGE9,DrawnSumSc
IGE9,LogInstanc
IGE9,ObjCode
IGE9,ApplDrawn
IGE9,ApplDrawnF
IGE9,ApplDrawnS
IGE9,BaseDocNum
IGE9,BsDocDate
IGE9,BsDueDate
IGE9,BsCardName
IGE9,BsComments
IGE9,Posted
IGE9,Vat
IGE9,VatFc
IGE9,VatSc
IGE9,Gross
IGE9,GrossFc
IGE9,GrossSc
IGE9,IsGross
SIVE,TreeID
SIVE,ParentID
SIVE,AbsEntry
SIVE,LocType
SIVE,LocCode
SIVE,TransSeq
SIVE,LayerID
SIVE,LayerInQty
SIVE,LayerOutQ
SIVE,LayerVal
SIVE,ItemCode
SIVE,EntryTreeI
SIVE,LayerCogs
PRR7,DocEntry
PRR7,PackageNum
PRR7,PackageTyp
PRR7,Weight
PRR7,WeightUnit
PRR7,ObjType
PRR7,LogInstanc
PRR7,EncryptIV
OFUS,ID
OFUS,USER_ID
OFUS,FOLDERNAME
OFUS,LOCALE
OFUS,PROFPHOTO
OCRC,CreditCard
OCRC,CardName
OCRC,AcctCode
OCRC,Phone
OCRC,CompanyId
OCRC,Locked
OCRC,DataSource
OCRC,UserSign
OCRC,LogInstanc
OCRC,UpdateDate
OCRC,IntTaxCode
OCRC,UserSign2
OCRC,Country
WTM5,WtmCode
WTM5,QueryId
SFI2,DocEntry
SFI2,LineNum
SFI2,GroupNum
SFI2,ExpnsCode
SFI2,LineTotal
SFI2,TotalFrgn
SFI2,TotalSumSy
SFI2,PaidToDate
SFI2,PaidFC
SFI2,PaidSys
SFI2,ObjType
SFI2,LogInstanc
SFI2,TaxStatus
SFI2,VatGroup
SFI2,VatPrcnt
SFI2,VatSum
SFI2,VatSumFrgn
SFI2,VatSumSy
SFI2,DedVatSum
SFI2,DedVatSumF
SFI2,DedVatSumS
SFI2,IsAcquistn
SFI2,TaxCode
SFI2,TaxType
SFI2,VatApplied
SFI2,VatAppldFC
SFI2,VatAppldSC
SFI2,EquVatPer
SFI2,EquVatSum
SFI2,EquVatSumF
SFI2,EquVatSumS
SFI2,lineVat
SFI2,lineVatlF
SFI2,lineVatS
SFI2,WtLiable
SFI2,BaseMethod
SFI2,Stock
SFI2,LstPchPrce
SFI2,AnalysRpt
SFI2,BaseGroup
SFI2,Status
SFI2,TrgGroup
SFI2,VisOrder
SFI2,FixCurr
SFI2,VatDscntPr
SFI2,OcrCode
SFI2,OcrCode2
SFI2,OcrCode3
SFI2,OcrCode4
SFI2,OcrCode5
SFI2,Project
SFI2,VatGrpSrc
SFI2,DrawnTotal
SFI2,DrawnFC
SFI2,DrawnSC
SFI2,RetReqLC
SFI2,RetReqFC
SFI2,RetReqSC
SFI2,ExtTaxRate
SFI2,ExtTaxSum
SFI2,TaxAmtSrc
SFI2,ExtTaxSumF
SFI2,ExtTaxSumS
SFI2,CUSplit
OWHT,WTCode
OWHT,WTName
OWHT,Rate
OWHT,EffecDate
OWHT,Category
OWHT,BaseType
OWHT,PrctBsAmnt
OWHT,OffclCode
OWHT,Account
OWHT,MinTaxAmt
OWHT,IsPrgrss
OWHT,Type
OWHT,RoundType
OWHT,WTTypeId
OWHT,WTCurrency
OWHT,LogInstanc
OWHT,UpdateDate
OWHT,UserSign
OWHT,Section
OWHT,Threshold
OWHT,Surcharge
OWHT,Concess
OWHT,Assessee
OWHT,ApTdsAcc
OWHT,ApSurAcc
OWHT,ApCessAcc
OWHT,ApHscAcc
OWHT,ArTdsAcc
OWHT,ArSurAcc
OWHT,ArCessAcc
OWHT,ArHscAcc
OWHT,Location
OWHT,ReturnType
OWHT,UserSign2
OWHT,Inactive
OWHT,InCSTCode
OWHT,OutCSTCode
OWHT,CalBaseN
OWHT,PymntRsnCd
OWHT,DIOTRpt
OWHT,TDSType
OWHT,ApIgstAcc
OWHT,ApCgstAcc
OWHT,ApSgstAcc
OWHT,ArIgstAcc
OWHT,ArCgstAcc
OWHT,ArSgstAcc
OWHT,ApUtgstAcc
OWHT,ApCsgstAcc
OWHT,ArUtgstAcc
OWHT,ArCsgstAcc
OWHT,TransThres
OWHT,EBWTaxCate
OWHT,ArTcsInAcc
OWHT,ArSurInAcc
OWHT,ArCesInAcc
OWHT,ArHscInAcc
OWHT,ApTcsInAcc
OWHT,ApSurInAcc
OWHT,ApCesInAcc
OWHT,ApHscInAcc
OWHT,LnWTInAcc
OWHT,NoDedThrsh
OIQI,DocEntry
OIQI,CreateDate
OIQI,DocTime
OIQI,IOffIncAcc
OIQI,DOffDecAcc
OIQI,DocDate
OIQI,Reference
OIQI,Comments
OIQI,DocDueDate
OIQI,DataSource
OIQI,UserSign
OIQI,VersionNum
OIQI,JdtNum
OIQI,Reference2
OIQI,ObjType
OIQI,DocNum
OIQI,Series
OIQI,PriceSrc
OIQI,PriceList
OIQI,JrnlMemo
OIQI,TaxDate
OIQI,Status
OIQI,LogIns
OIQI,UserSign2
OIQI,UpdateDate
OIQI,WddStatus
OIQI,DraftKey
OIQI,Printed
OIQI,DocTotal
OIQI,BPLId
OIQI,BPLName
OIQI,UpdateTS
OIQI,PIndicator
OIQI,FinncPriod
OIQI,AtcEntry
OIQI,Attachment
RDR17,DocEntry
RDR17,LineNum
RDR17,LogInstanc
RDR17,ObjectType
RDR17,ImpDocType
RDR17,ImpDocNum
RDR17,DateOfReg
RDR17,CustClrDat
RDR17,ConcActNum
RDR17,AdditNum
RDR17,AddItmDV
RDR17,tpVTransp
RDR17,DrawSReg
RDR17,AddFrNavyA
RDR17,TypeOfImp
RDR17,nSeqAdic
OFTA,ID
OFTA,BOTYPE
OFTA,DOCTYPE
OFTA,TEMPFORMAT
OFTA,USER_ID
OFTA,ACTIONTIME
OFTA,ACTIONTYPE
DWZ4,WizardId
DWZ4,CheckLine
DWZ4,ExeChkLine
DWZ4,RowId
